,Attending to scalar ethical issues in emerging approaches to environmental health research and practice,Chris G. BuseMaxwell SmithDiego S. Silva,37,,2019,http://link.springer.com/article/10.1007/s40592-018-0080-3
,Vital Data: Re/Introducing Historical Bioarchaeology,Shannon A. NovakAlanna L. Warner-Smith,54,,2020,http://link.springer.com/article/10.1007/s41636-019-00217-4
,A Survey on Deep Networks Approaches in Prediction of Sequence-Based Protein–Protein Interactions,Bhawna MewaraSoniya Lalwani,3,,2022,http://link.springer.com/article/10.1007/s42979-022-01197-8
,How deep learning is empowering semantic segmentation,Uroosa SeharMuhammad Luqman Naseem,,,2022,http://link.springer.com/article/10.1007/s11042-022-12821-3
,Impacts of meteorology and emission variations on the heavy air pollution episode in North China around the 2020 Spring Festival,Wenbo XueXurong ShiGang YanJinnan WangYanling XuQian TangYanli WangYixuan ZhengYu Lei,64,,2021,http://link.springer.com/article/10.1007/s11430-020-9683-8
,Industrial metabolism and territorial development of the Maurienne Valley (France),Magali TalandierMyriam Donsimoni,22,,2022,http://link.springer.com/article/10.1007/s10113-021-01845-4
,Enhanced Binary Hexagonal Extrema Pattern (EBHXEP) Descriptor for Iris Liveness Detection,Rohit AgarwalAnand Singh JalalK. V. Arya,115,,2020,http://link.springer.com/article/10.1007/s11277-020-07700-9
,Deep graph cut network for weakly-supervised semantic segmentation,Jiapei FengXinggang WangWenyu Liu,64,,2021,http://link.springer.com/article/10.1007/s11432-020-3065-4
,A cloud-based platform to predict wind pressure coefficients on buildings,Facundo BreJuan M. Gimenez,15,,2022,http://link.springer.com/article/10.1007/s12273-021-0881-9
,Materials-oriented integrated design and construction of structures in civil engineering—A review,Xing MingJohn C. HuangZongjin Li,16,,2022,http://link.springer.com/article/10.1007/s11709-021-0794-9
,Will it print: a manufacturability toolbox for 3D printing,Hannah D. BudinoffSara McMains,15,,2021,http://link.springer.com/article/10.1007/s12008-021-00786-w
,100+ FPS detector of personal protective equipment for worker safety: A deep learning approach for green edge computing,Xiao KeWenyao ChenWenzhong Guo,15,,2022,http://link.springer.com/article/10.1007/s12083-021-01258-4
,Investigating the biophysical and socioeconomic determinants of China tropospheric O3 pollution based on a multilevel analysis approach,Su DingJianhua HeDianfeng Liu,43,,2021,http://link.springer.com/article/10.1007/s10653-020-00797-8
,A Meta-Overview and Bibliometric Analysis of Resilience in Spatial Planning – the Relevance of Place-Based Approaches,Gabriela Carmen PascariuAlexandru BanicaPeter Nijkamp,,,2022,http://link.springer.com/article/10.1007/s12061-022-09449-z
,Modeling population heterogeneity from microbial communities to immune response in cells,Tal PechtAnna C. AschenbrennerThomas UlasAntonella Succurro,77,,2020,http://link.springer.com/article/10.1007/s00018-019-03378-w
,"Antiviral phytocompounds “ellagic acid” and “(+)-sesamin” of Bridelia retusa identified as potential inhibitors of SARS-CoV-2 3CL pro using extensive molecular docking, molecular dynamics simulation studies, binding free energy calculations, and bioactivity prediction",Abd. Kakhar UmarJames H. ZothantluangaKeerthic AswinSaipul MaulanaMuhammad Sulaiman ZubairH. LalhlenmawiaMithun RudrapalDipak Chetia,,,2022,http://link.springer.com/article/10.1007/s11224-022-01959-3
,Role of twitter user profile features in retweet prediction for big data streams,Saurabh SharmaVishal Gupta,,,2022,http://link.springer.com/article/10.1007/s11042-022-12815-1
,In silico prediction and structure-based multitargeted molecular docking analysis of selected bioactive compounds against mucormycosis,Premnath MadanagopalNagarjun RamprabhuRahul Jagadeesan,46,,2022,http://link.springer.com/article/10.1186/s42269-022-00704-4
,Coalitional Strategies for Efficient Individual Prediction Explanation,Gabriel FerrettiniElodie EscrivaJulien AligonJean-Baptiste ExcoffierChantal Soulé-Dupuy,24,,2022,http://link.springer.com/article/10.1007/s10796-021-10141-9
,Cell-free systems in the new age of synthetic biology,Fernando VillarrealCheemeng Tan,11,,2017,http://link.springer.com/article/10.1007/s11705-017-1610-x
,A Heterogeneous Ensemble Forecasting Model for Disease Prediction,Nonita SharmaJaiditya DevMonika ManglaVaishali Mehta WadhwaSachi Nandan MohantyDeepti Kakkar,39,,2021,http://link.springer.com/article/10.1007/s00354-020-00119-7
,Study on the relationship between the incidence of influenza and climate indicators and the prediction of influenza incidence,Yanling ZhengKai WangLiping ZhangLei Wang,28,,2021,http://link.springer.com/article/10.1007/s11356-020-10523-7
,"Effects of meteorological factors on the incidence of mumps and models for prediction, China",Wen-ting ZhaWei-tong LINan ZhouJia-jia ZhuRuihua FengTong LiYan-bing DuYing LiuXiu-qin HongYuan Lv,20,,2020,http://link.springer.com/article/10.1186/s12879-020-05180-7
,Introducing the Anthropocene: The human epoch,Will Steffen,50,,2021,http://link.springer.com/article/10.1007/s13280-020-01489-4
,An Introduction to Multimedia Technology and Enhanced Learning,Liyun XiaShuai Liu,26,,2021,http://link.springer.com/article/10.1007/s11036-020-01682-5
,33rd Annual Meeting & Pre-Conference Programs of the Society for Immunotherapy of Cancer (SITC 2018),,6,,2018,http://link.springer.com/article/10.1186/s40425-018-0422-y
,Social Network Predicts Exposure to Respiratory Infection in a Wild Chimpanzee Group,Aaron A. SandelJulie RushmoreJacob D. NegreyJohn C. MitaniDaniel M. LyonsDamien Caillaud,17,,2020,http://link.springer.com/article/10.1007/s10393-020-01507-7
,Disputed Territories in Southeastern Brazil: Effects of the Serra da Bocaina National Park on Nearby Coastal Communities,Rodrigo Rodrigues de FreitasLuciana Gomes de Araujo,66,,2020,http://link.springer.com/article/10.1007/s00267-020-01366-6
,Image and video processing on mobile devices: a survey,Chamin MorikawaMichihiro KobayashiMasaki SatohYasuhiro KurodaTeppei InomataHitoshi MatsuoTakeshi MiuraMasaki Hilaga,37,,2021,http://link.springer.com/article/10.1007/s00371-021-02200-8
,Comparative analysis of CycleGAN and AttentionGAN on face aging application,Neha SharmaReecha SharmaNeeru Jindal,47,,2022,http://link.springer.com/article/10.1007/s12046-022-01807-4
,Evaluating the effectiveness of publishers’ features in fake news detection on social media,Ali JarrahiLeila Safari,,,2022,http://link.springer.com/article/10.1007/s11042-022-12668-8
,Automatic recognition of micronucleus by combining attention mechanism and AlexNet,Weiyi WeiHong TaoWenxia ChenXiaoqin Wu,22,,2022,http://link.springer.com/article/10.1186/s12911-022-01875-w
,Agent models of customer journeys on retail high streets,Paul M. Torrens,,,2022,http://link.springer.com/article/10.1007/s11403-022-00350-z
,Community crime prevention in Portugal: an introduction to Local Safety Contracts,Ana AmanteMiguel SaraivaTeresa Sá Marques,23,,2021,http://link.springer.com/article/10.1057/s41300-021-00112-2
,Laser-induced graphene (LIG)-driven medical sensors for health monitoring and diseases diagnosis,Jianlei LiuHaijie JiXiaoyan LvChijia ZengHeming LiFugang LiBin QuFeiyun CuiQin Zhou,189,,2022,http://link.springer.com/article/10.1007/s00604-021-05157-6
,A new froth image classification method based on the MRMR-SSGMM hybrid model for recognition of reagent dosage condition in the coal flotation process,Wenyan CaoRanfeng WangMinqiang FanXiang FuHaoran WangYulong Wang,52,,2022,http://link.springer.com/article/10.1007/s10489-021-02328-z
,A deep neural network for the classification of epileptic seizures using hierarchical attention mechanism,Sateesh Kumar Reddy ChirasaniSuchetha Manikandan,26,,2022,http://link.springer.com/article/10.1007/s00500-022-07122-8
,Effects of Secondary-Phase Formation on the Electrochemical Performance of a Wire Arc Additive Manufactured 420 Martensitic Stainless Steel under Different Heat Treatment Conditions,Salar SalahiMahya GhaffariAlireza Vahedi NemaniAli Nasiri,30,,2021,http://link.springer.com/article/10.1007/s11665-021-05936-5
,The status and perspectives of nanostructured materials and fabrication processes for wearable piezoresistive sensors,William ChiappimMariana Amorim FragaHumber FurlanDavid César ArdilesRodrigo Sávio Pessoa,,,2022,http://link.springer.com/article/10.1007/s00542-022-05269-w
,Enhanced near-infrared periocular recognition through collaborative rendering of hand crafted and deep features,Ritesh Vyas,81,,2022,http://link.springer.com/article/10.1007/s11042-021-11846-4
,Red lesion in fundus image with hexagonal pattern feature and two-level segmentation,D. LathaT. Beula BellC. Jaspin Jeba Sheela,,,2022,http://link.springer.com/article/10.1007/s11042-022-12667-9
,Oral presentation speakers of Fifth World Landslide Forum,,18,,2021,http://link.springer.com/article/10.1007/s10346-021-01680-y
,Public Intellectuals in Digital and Global Times: the Case of Project Syndicate,Mauro BasaureAlfredo JoignantRachel Théodore,,,2022,http://link.springer.com/article/10.1007/s10767-022-09417-y
,How can we weather a virus storm? Health prediction inspired by meteorology could be the answer,Roberto BuizzaEnrico CapobiancoPier Francesco MorettiPaolo Vineis,19,,2021,http://link.springer.com/article/10.1186/s12967-021-02771-z
,Variegated transnational partnerships: Multi-scalar actor networks in China’s overseas industrial parks,Tao SongMan SunYutian LiangSoavapa NgampramuanYeerken WuzhatiKeyang Zhou,31,,2021,http://link.springer.com/article/10.1007/s11442-021-1864-6
,Modeling and analytics to address national and global scale challenges,Zachary A. CollierJames H. LambertIgor Linkov,39,,2019,http://link.springer.com/article/10.1007/s10669-019-09720-8
,Epidemiological characteristics of bacillary dysentery from 2009 to 2016 and its incidence prediction model based on meteorological factors,Qiuyu MengXun LiuJiajia XieDayong XiaoYi WangDan Deng,24,,2019,http://link.springer.com/article/10.1186/s12199-019-0829-1
,Plant diseases and pests detection based on deep learning: a review,Jun LiuXuewei Wang,17,,2021,http://link.springer.com/article/10.1186/s13007-021-00722-9
,"Antibody–Drug Conjugates: Pharmacokinetic/Pharmacodynamic Modeling, Preclinical Characterization, Clinical Studies, and Lessons Learned",William D. HedrichTamer E. FandyHossam M. AshourHongbing WangHazem E. Hassan,57,,2018,http://link.springer.com/article/10.1007/s40262-017-0619-0
,Planetary Epidemiology: Towards First Principles,Colin D. Butler,5,,2018,http://link.springer.com/article/10.1007/s40572-018-0220-1
,A Systematic Review of the Efforts and Hindrances of Modeling and Simulation of CAR T-cell Therapy,Ujwani NukalaMarisabel Rodriguez MessanOsman N. YogurtcuXiaofei WangHong Yang,23,,2021,http://link.springer.com/article/10.1208/s12248-021-00579-9
,Global Diversity and Distribution of Hantaviruses and Their Hosts,Matthew T. MilhollandIván Castro-ArellanoGerardo SuzánGabriel E. Garcia-PeñaThomas E. Lee Jr.Rodney E. RohdeA. Alonso AguirreJames N. Mills,15,,2018,http://link.springer.com/article/10.1007/s10393-017-1305-2
,"Muskox status, recent variation, and uncertain future",Christine CuylerJanice RowellJan AdamczewskiMorgan AndersonJohn BlakeTord BrettenVincent BrodeurMitch CampbellSylvia L. CheckleyH. Dean CluffSteeve D. CôtéTracy DavisonMathieu DumondBarrie FordAlexander GruzdevAnne Gunn,49,,2020,http://link.springer.com/article/10.1007/s13280-019-01205-x
,Fashion platform operations in the sharing economy with digital technologies: recent development and real case studies,Na LiuJiaxin LinShu GuoXiutian Shi,,,2022,http://link.springer.com/article/10.1007/s10479-022-04544-3
,Cohesive prediction model for analyzing the recurrent attributes of infectious cryptosporidiosis disease,Mohamed H. MahmoudSalman AlameryAmir AltinawiHassan FouadNourelhoda M. Mahmoud,,,2021,http://link.springer.com/article/10.1007/s12652-020-02861-8
,Weekly ILI patient ratio change prediction using news articles with support vector machine,Juhyeon KimInsung Ahn,20,,2019,http://link.springer.com/article/10.1186/s12859-019-2894-2
,The current state and future direction of DoD gut microbiome research: a summary of the first DoD gut microbiome informational meeting,Steven ArcidiaconoJason W. SoaresJ. Philip KarlLinda ChriseyC. P. T. Blair C. R. DancyMichael GoodsonFredrick GregoryRasha HammamiehNancy Kelley LoughnaneRobert KokoskaC. A. P. T. Mark RiddleKeith WhitakerKenneth Racicot,13,,2018,http://link.springer.com/article/10.1186/s40793-018-0308-0
,SAMPL7 protein-ligand challenge: A community-wide evaluation of computational methods against fragment screening and pose-prediction,Harold GrosjeanMehtap IşıkAnthony AimonDavid MobleyJohn ChoderaFrank von DelftPhilip C Biggin,36,,2022,http://link.springer.com/article/10.1007/s10822-022-00452-7
,Smart AMD prognosis through cellphone: an innovative localized AI-based prediction system for anti-VEGF treatment prognosis in nonagenarians and centenarians,Uvais QidwaiUmair QidwaiMuhammad RajaBen Burton,,,2022,http://link.springer.com/article/10.1007/s10792-021-02171-8
,Artificial Intelligence to Improve Risk Prediction with Nuclear Cardiac Studies,Luis Eduardo Juarez-OrozcoRiku KlénMikael NiemiBram RuijsinkGustavo DaquartiRene van EsJan-Walter BenjaminsMing Wai YeungPim van der HarstJuhani Knuuti,24,,2022,http://link.springer.com/article/10.1007/s11886-022-01649-w
,Applying fuzzy logic to assess the biogeographical risk of dengue in South America,David RomeroJesús OliveroRaimundo RealJosé Carlos Guerrero,12,,2019,http://link.springer.com/article/10.1186/s13071-019-3691-5
,Abstracts for American conference on pharmacometrics 2017 (ACoP8),,44,,2017,http://link.springer.com/article/10.1007/s10928-017-9536-y
,Passenger flow prediction in bus transportation system using deep learning,Nandini NagarajHarinahalli Lokesh GururajBeekanahalli Harish SwathiYu-Chen Hu,81,,2022,http://link.springer.com/article/10.1007/s11042-022-12306-3
,State-of-the-art techniques using pre-operative brain MRI scans for survival prediction of glioblastoma multiforme patients and future research directions,Gurinderjeet KaurPrashant Singh RanaVinay Arora,,,2022,http://link.springer.com/article/10.1007/s40336-022-00487-8
,A brief introduction to biophotonic techniques and methods,Qingming Luo,63,,2020,http://link.springer.com/article/10.1007/s11427-020-1858-1
,Inference and prediction of malaria transmission dynamics using time series data,Benyun ShiShan LinQi TanJie CaoXiaohong ZhouShang XiaXiao-Nong ZhouJiming Liu,9,,2020,http://link.springer.com/article/10.1186/s40249-020-00696-1
,A multidrug-resistant microorganism infection risk prediction model: development and validation in an emergency medicine population,Juan González del CastilloAgustín Julián-JiménezJulio Javier Gamazo-Del RioEric Jorge García-LamberechtsFerrán Llopis-RocaJosep María Guardiola TeyMikel Martínez-Ortiz de ZarateCarmen Navarro BustosPascual Piñera SalmerónJesús Álvarez-ManzanaresMaría del Mar Ortega RomeroMartin Ruiz GrinspanSusana García GutiérrezFrancisco Javier Martín-SánchezFrancisco Javier Candel González,39,,2020,http://link.springer.com/article/10.1007/s10096-019-03727-4
,"Nestedness in assemblages of helminth parasites of bats: a function of geography, environment, or host nestedness?",Elizabeth M. WarburtonLuther Van Der MeschtIrina S. KhokhlovaBoris R. KrasnovMaarten J. Vonhof,117,,2018,http://link.springer.com/article/10.1007/s00436-018-5844-4
,Assembling Heads and Circulating Tales: The Doings and Undoings of Specimen 2032,Shannon A. NovakAlanna L. Warner-Smith,54,,2020,http://link.springer.com/article/10.1007/s41636-019-00157-z
,Heat/mortality sensitivities in Los Angeles during winter: a unique phenomenon in the United States,Adam J. KalksteinLaurence S. KalksteinJennifer K. VanosDavid P. EisenmanP. Grady Dixon,17,,2018,http://link.springer.com/article/10.1186/s12940-018-0389-7
,Analysis and Optimal Control of Fractional-Order Transmission of a Respiratory Epidemic Model,David YaroWilson Osafo ApeantiSaviour Worlanyo AkuamoahDianchen Lu,5,,2019,http://link.springer.com/article/10.1007/s40819-019-0699-7
,Environmental drivers of Ixodes ricinus abundance in forest fragments of rural European landscapes,Steffen EhrmannJaan LiiraStefanie GärtnerKarin HansenJörg BrunetSara A. O. CousinsMarc DeconchatGuillaume DecocqPieter De FrennePallieter De SmedtMartin DiekmannEmilie Gallet-MoronAnnette KolbJonathan LenoirJessica LindgrenTobias Naaf,17,,2017,http://link.springer.com/article/10.1186/s12898-017-0141-0
,Visual analytics for spatiotemporal events,Ricardo Almeida SilvaJoão Moura PiresNuno DatiaMaribel Yasmina SantosBruno MartinsFernando Birra,78,,2019,http://link.springer.com/article/10.1007/s11042-019-08012-2
,Abstracts of the ECTS Congress 2018,,102,,2018,http://link.springer.com/article/10.1007/s00223-018-0418-0
,Graphical dynamical systems and their applications to bio-social systems,Abhijin AdigaChris J. KuhlmanMadhav V. MaratheHenning S. MortveitS. S. RaviAnil Vullikanti,11,,2019,http://link.springer.com/article/10.1007/s12572-018-0237-6
,Entangled histories of plague ecology in Russia and the USSR,Susan D. JonesAnna A. Amramina,40,,2018,http://link.springer.com/article/10.1007/s40656-018-0220-3
,Understanding the Dimensions of Anti-Vaccination Attitudes: the Vaccination Attitudes Examination (VAX) Scale,Leslie R. Martin PhDKeith J. Petrie PhD,51,,2017,http://link.springer.com/article/10.1007/s12160-017-9888-y
,Stimuli-responsive DNA-based hydrogels for biosensing applications,Mengmeng ChenYu WangJingyang ZhangYuan PengShuang LiDianpeng HanShuyue RenKang QinSen LiZhixian Gao,20,,2022,http://link.springer.com/article/10.1186/s12951-022-01242-x
,Establishment of a novel scoring model for mortality risk prediction in HIV-infected patients with cryptococcal meningitis,Ting ZhaoXiao-Lei XuJing-Min NieXiao-Hong ChenZhong-Sheng JiangShui-Qing LiuTong-Tong YangXuan YangFeng SunYan-Qiu LuVijay HarypursatYao-Kai Chen,21,,2021,http://link.springer.com/article/10.1186/s12879-021-06417-9
,"Bayesian maximum entropy-based prediction of the spatiotemporal risk of schistosomiasis in Anhui Province, China",Fuju WangXin LiuRobert BergquistXiao LvYang LiuFenghua GaoChengming LiZhijie Zhang,21,,2021,http://link.springer.com/article/10.1186/s12879-021-06854-6
,Risk prediction for 30-day mortality among patients with Clostridium difficile infections: a retrospective cohort study,Hsiu-Yin ChiangHan-Chun HuangChih-Wei ChungYi-Chun YehYi-Chin ChenNi TienHsiu-Shan LinMao-Wang HoChin-Chi Kuo,8,,2019,http://link.springer.com/article/10.1186/s13756-019-0642-z
,A novel general-purpose hybrid model for time series forecasting,Yun YangChongJun FanHongLin Xiong,52,,2022,http://link.springer.com/article/10.1007/s10489-021-02442-y
,Analysing the interactions and complexities of the operations in the production area of an FPSO platform using the functional resonance analysis method (FRAM),Josué E. M. FrançaErik HollnagelGesa Praetorius,15,,2022,http://link.springer.com/article/10.1007/s12517-022-09801-0
,Analyzing Socio-Metabolic Vulnerability: Evidence from the Comoros Archipelago,Jean-Baptiste BahersSimron SinghMathieu Durand,1,,2022,http://link.springer.com/article/10.1007/s44177-022-00017-1
,Virtual Reality Representations of Nature to Improve Well-Being amongst Older Adults: a Rapid Review,Josca Van Houwelingen-SnippeSomaya Ben AllouchThomas J. L. Van Rompay,6,,2021,http://link.springer.com/article/10.1007/s41347-021-00195-6
,"Complex adaptive governance systems: a framework to understand institutions, organizations, and people in socio-ecological systems",Candace K. May,4,,2022,http://link.springer.com/article/10.1007/s42532-021-00101-7
,Ok Google: Using virtual assistants for data collection in psychological and behavioral research,Philipp SprengholzCornelia Betsch,,,2021,http://link.springer.com/article/10.3758/s13428-021-01629-y
,Does anybody really know what time it is?,Marco J. Nathan,43,,2021,http://link.springer.com/article/10.1007/s40656-021-00381-y
,Shaping space. A conceptual framework on the connections between organised crime groups and territories,Anna SergiLuca Storti,24,,2021,http://link.springer.com/article/10.1007/s12117-021-09415-0
,Impact of urbanization processes on availability of ecosystem services in National Capital Region of Delhi (1992–2010),Chandra Prakash MoryaMilap Punia,24,,2022,http://link.springer.com/article/10.1007/s10668-021-01748-8
,Platform urbanism and the Chinese smart city: the co-production and territorialisation of Hangzhou City Brain,Federico CaprottiDong Liu,,,2020,http://link.springer.com/article/10.1007/s10708-020-10320-2
,Transforming landscapes and mindscapes through regenerative agriculture,Ethan GordonFederico DavilaChris Riedy,39,,2022,http://link.springer.com/article/10.1007/s10460-021-10276-0
,Negotiating Stakeholder Relationships in a Regional Circular Economy: Discourse Analysis of Multi-scalar Policies and Company Statements from the North of England,Aodhan NewsholmePauline DeutzJulia AffolderbachRupert J. Baumgartner,,,2022,http://link.springer.com/article/10.1007/s43615-021-00143-9
,Indicators are Relational: Navigating Knowledge and Power in the Development and Implementation of Coastal-Marine Indicators,E. K. MuhlD. ArmitageJ. SilverT. SwerdfagerH. Thorpe,,,2022,http://link.springer.com/article/10.1007/s00267-022-01670-3
,The power to convene: making sense of the power of food movement organizations in governance processes in the Global North,Jill K. ClarkKristen LowittCharles Z. LevkoePeter Andrée,38,,2021,http://link.springer.com/article/10.1007/s10460-020-10146-1
,Which pathway to address interrelated challenges to farm sustainability in Thailand? Views of local actors,Nicolas FaysseKassirin PhiboonMan Purotaganon,22,,2022,http://link.springer.com/article/10.1007/s10113-021-01871-2
,Agroecology landscapes,Ph. JeanneretS. AvironA. AlignierC. LavigneJ. HelfensteinF. HerzogS. KayS. Petit,36,,2021,http://link.springer.com/article/10.1007/s10980-021-01248-0
,Practicing community geography in times of crisis,Jerry ShannonHannah TorresKathryn A. MarinerTimothy L. Hawthorne,,,2021,http://link.springer.com/article/10.1007/s10708-021-10529-9
,Restrained eating in Lebanese adolescents: scale validation and correlates,Tracy Boulos NakhoulAnthony MinaMichel SoufiaSahar ObeidSouheil Hallit,21,,2021,http://link.springer.com/article/10.1186/s12887-021-02728-7
,Applying regulatory science in traditional chinese medicines for improving public safety and facilitating innovation in China: a scoping review and regulatory implications,Zuanji LiangYunfeng LaiMeng LiJunnan ShiChi Ieong LeiHao HuCarolina Oi Lam Ung,16,,2021,http://link.springer.com/article/10.1186/s13020-021-00433-2
,Making the climate crisis personal through a focus on human health,Vijay S. Limaye,166,,2021,http://link.springer.com/article/10.1007/s10584-021-03107-y
,A scenario for writing creative scenarios,Michael D. MurphyDon R. Day,3,,2021,http://link.springer.com/article/10.1007/s42532-021-00081-8
,Heritage Community Resilience: towards new approaches for urban resilience and sustainability,Katia FabbricattiLucie BoisseninMichele Citoni,7,,2020,http://link.springer.com/article/10.1186/s40410-020-00126-7
,A co-designed heuristic guide for investigating the peace-sustainability nexus in the context of global change,Dahlia SimanganHassan VirjiCullen HendrixMoinul IslamShinji KanekoYoung-sam MaReinhard MechlerPrem PangotraKatie PetersAyyoob SharifiShamsul Hadi Shams,16,,2021,http://link.springer.com/article/10.1007/s11625-021-00970-7
,Behind the Scenes of the Human Breast Cell Atlas Project,Renée van Amerongen,26,,2021,http://link.springer.com/article/10.1007/s10911-021-09482-7
,"Introduction to the Special Theme on Responding to Anti-Blackness in Science, Mathematics, Technology and STEM Education",Fikile NxumaloWanja Gitari,21,,2021,http://link.springer.com/article/10.1007/s42330-021-00160-8
,Bioreactor control systems in the biopharmaceutical industry: a critical perspective,Sagnik MitraGanti S. Murthy,2,,2022,http://link.springer.com/article/10.1007/s43393-021-00048-6
,Methodological challenges to confirmatory latent variable models of social vulnerability,Zachary T. GoodmanCaitlin A. StamatisJustin StolerChristopher T. EmrichMaria M. Llabre,106,,2021,http://link.springer.com/article/10.1007/s11069-021-04563-6
,"Locating the Boundaries of the Nuclear North: Arctic Biology, Contaminated Caribou, and the Problem of the Threshold",Jonathan Luedee,54,,2021,http://link.springer.com/article/10.1007/s10739-021-09631-y
,Forced displacement: critical lessons in the protracted aftermath of a flood disaster,Blessing MuchereraSamuel Spiegel,,,2021,http://link.springer.com/article/10.1007/s10708-021-10471-w
,Effects of herding behavior of tradable green certificate market players on market efficiency: insights from heterogeneous agent model,Yi ZuoXingang Zhao,,,2021,http://link.springer.com/article/10.1007/s11708-021-0752-1
,A machine learning analysis of drought and rural population change on the North American Great Plains since the 1970s,Robert McLemanClara GriegGeorge HeathColin Robertson,,,2022,http://link.springer.com/article/10.1007/s11111-022-00399-9
,A weighted hidden Markov model approach for continuous-state tool wear monitoring and tool life prediction,Jinsong YuShuang LiangDiyin TangHao Liu,91,,2017,http://link.springer.com/article/10.1007/s00170-016-9711-0
,How Stochasticity Influences Leading Indicators of Critical Transitions,Suzanne M. O’ReganDanielle L. Burton,80,,2018,http://link.springer.com/article/10.1007/s11538-018-0429-z
,Analysis of Streptococcus pneumoniae using Fourier-transformed infrared spectroscopy allows prediction of capsular serotype,Irene BurckhardtKerstin SebastianNorman MauderMarkus KostrzewaFlorian BurckhardtStefan Zimmermann,38,,2019,http://link.springer.com/article/10.1007/s10096-019-03622-y
,Therapeutic prediction of HIV-1 DNA decay: a multicenter longitudinal cohort study,Yongsong YueYijia LiYizhi CuiNidan WangYunda HuangWei CaoYang HanTing ZhuWei LyuJing XieXiaojing SongYanling LiTong WangTuofu ZhuTaisheng Li,21,,2021,http://link.springer.com/article/10.1186/s12879-021-06267-5
,Nomogram prediction of surgical site infection of HIV-infected patients following orthopedic surgery: a retrospective study,Rui MaJie HeBiao XuChangsong ZhaoYao ZhangXin LiSheng SunQiang Zhang,20,,2020,http://link.springer.com/article/10.1186/s12879-020-05613-3
,Prediction for HBsAg seroconversion in children with chronic hepatitis B,Yan-Wei ZhongYan-Min ShiFang ChuJie LiuCe ShiJiao-Jiao XuPeng LiuYan-Jie BaiXiao-He XiaoXiu-Chang ZhangMin Zhang,21,,2021,http://link.springer.com/article/10.1186/s12879-021-06883-1
,Epidemic prediction of dengue fever based on vector compartment model and Markov chain Monte Carlo method,Chien-Hung LeeKo ChangYao-Mei ChenJinn-Tsong TsaiYenming J. ChenWen-Hsien Ho,22,,2021,http://link.springer.com/article/10.1186/s12859-021-04059-x
,"Past, present, and future of precision determinations of the QCD coupling from lattice QCD",Mattia Dalla Brida,57,,2021,http://link.springer.com/article/10.1140/epja/s10050-021-00381-3
,A Black Swan event-based hybrid model for Indian stock markets’ trends prediction,Samit BhanjaAbhishek Das,,,2022,http://link.springer.com/article/10.1007/s11334-021-00428-0
,VirVACPRED: A Web Server for Prediction of Protective Viral Antigens,Jesús Herrera-BravoJorge G. FaríasFernanda Parraguez ContrerasLisandra Herrera-BelénJuan-Alejandro NorambuenaJorge F. Beltrán,28,,2021,http://link.springer.com/article/10.1007/s10989-021-10345-2
,"Prediction on transaction amounts of China’s CBEC with improved GM (1, 1) models based on the principle of new information priority",Chuanmin MiYijing WangLin Xiao,21,,2021,http://link.springer.com/article/10.1007/s10660-020-09434-z
,Multi-Model Coupling Water Demand Prediction Optimization Method for Megacities Based on Time Series Decomposition,Xin LiuXuefeng SangJiaxuan ChangYang Zheng,35,,2021,http://link.springer.com/article/10.1007/s11269-021-02927-y
,Early prediction of moderate-to-severe condition of inhalation-induced acute respiratory distress syndrome via interpretable machine learning,Junwei WuChao LiuLixin XieXiang LiKun XiaoGuotong XieFei Xie,22,,2022,http://link.springer.com/article/10.1186/s12890-022-01963-7
,Machine learning based forecast for the prediction of inpatient bed demand,Manuel TelloEric S. ReichJason PuckeyRebecca MaffAndres Garcia-ArceBiplab Sudhin BhattacharyaFelipe Feijoo,22,,2022,http://link.springer.com/article/10.1186/s12911-022-01787-9
,"Clinical characteristics, organ failure, inflammatory markers and prediction of mortality in patients with community acquired bloodstream infection",Vu Quoc DatNguyen Thanh LongVu Ngoc HieuNguyen Dinh Hong PhucNguyen Van KinhNguyen Vu TrungH. Rogier van DoornAna BonellBehzad Nadjm,18,,2018,http://link.springer.com/article/10.1186/s12879-018-3448-3
,A clinical prediction tool for extended-spectrum β-lactamase-producing Enterobacteriaceae urinary tract infection,Hui LiuSuishan QiuMinghao ChenJun LyuGuangchao YuLianfang Xue,22,,2022,http://link.springer.com/article/10.1186/s12879-022-07040-y
,Early prediction of blood stream infection in a prospectively collected cohort,David NestorHanna AnderssonPernilla KihlbergSara OlsonIngrid ZieglerGunlög RasmussenJan KällmanSara CajanderPaula MöllingMartin Sundqvist,21,,2021,http://link.springer.com/article/10.1186/s12879-021-05990-3
,Severe fever with thrombocytopenia syndrome: comparison with scrub typhus and clinical diagnostic prediction,Sang-Won ParkChang-Seop LeeJeong-Han KimIn-Gyu BaeChisook MoonYee Gyung KwakBaek-Nam KimJae Hoon LeeSeong Yeol RyuHee-Chang JangJian HurJae-Bum JunYounghee JungHyun-Ha ChangYoung Keun KimJeong-Hwan Hwang,19,,2019,http://link.springer.com/article/10.1186/s12879-019-3773-1
,Influenza epidemic surveillance and prediction based on electronic health record data from an out-of-hours general practitioner cooperative: model development and validation on 2003–2015 data,Barbara MichielsVan Kinh NguyenSamuel CoenenPhilippe RyckeboschNathalie BossuytNiel Hens,17,,2017,http://link.springer.com/article/10.1186/s12879-016-2175-x
